order_id,customer,product,region,price,quantity,order_date,revenue
5381,C1004,Headphone,Asia,380,2,3/28/2024,760
5382,C786,Headphone,America,516,2,3/21/2023,1032
5383,C422,Tablet,Africa,1451,2,7/17/2023,2902
5384,C1778,Headphone,America,1614,2,1/24/2024,3228
5385,C660,Phone,Europe,1464,5,10/6/2024,7320
5386,C754,Camera,Africa,488,5,12/25/2024,2440
5387,C342,Headphone,America,238,4,9/26/2023,952
5388,C1198,Laptop,Europe,525,5,12/8/2023,2625
5389,C462,Phone,Europe,1786,5,9/29/2024,8930
5390,C864,Laptop,Asia,1144,2,5/21/2024,2288
5391,C390,Tablet,America,665,5,1/12/2023,3325
5392,C195,Laptop,Africa,1205,4,5/17/2023,4820
5393,C1026,Phone,Asia,1437,3,6/26/2023,4311
5394,C904,Phone,Africa,1464,4,12/14/2024,5856
5395,C671,Phone,Asia,1637,1,2/16/2023,1637
5396,C1900,Headphone,Asia,341,2,3/12/2023,682
5397,C1531,Camera,America,1535,2,10/19/2024,3070
5398,C1844,Headphone,Africa,1028,3,10/16/2023,3084
5399,C25,Camera,Asia,282,1,1/20/2024,282
5400,C374,Camera,Europe,981,5,3/23/2024,4905
5401,C861,Phone,America,229,2,9/22/2024,458
5402,C796,Headphone,Europe,1126,4,10/1/2024,4504
5403,C1275,Phone,America,446,2,12/7/2024,892
5404,C434,Headphone,Africa,208,4,11/30/2023,832
5405,C1117,Laptop,Europe,492,3,10/1/2023,1476
5406,C641,Camera,Africa,1163,5,9/23/2024,5815
5407,C1823,Tablet,Africa,1304,2,5/5/2023,2608
5408,C1625,Headphone,Europe,1213,1,11/8/2024,1213
5409,C616,Tablet,Europe,1093,4,11/5/2024,4372
5410,C1598,Laptop,America,366,5,11/26/2023,1830
5411,C1542,Tablet,Asia,252,2,4/25/2024,504
5412,C767,Tablet,Africa,180,2,5/20/2024,360
5413,C1592,Phone,Africa,638,3,7/28/2024,1914
5414,C20,Laptop,Asia,1474,1,2/20/2024,1474
5415,C1372,Camera,Asia,1668,3,4/4/2024,5004
5416,C1525,Phone,Asia,749,5,11/23/2023,3745
5417,C562,Tablet,Africa,207,1,2/21/2024,207
5418,C1738,Phone,America,1826,4,2/29/2024,7304
5419,C949,Tablet,Asia,1630,4,1/31/2023,6520
5420,C5,Headphone,America,1906,5,10/22/2024,9530
5421,C1613,Phone,Europe,1598,4,7/11/2023,6392
5422,C1289,Phone,Asia,228,1,2/24/2023,228
5423,C686,Headphone,Europe,711,3,6/10/2024,2133
5424,C1629,Laptop,Africa,1285,5,5/17/2023,6425
5425,C1760,Laptop,America,1778,1,1/17/2024,1778
5426,C878,Phone,America,1275,1,2/25/2023,1275
5427,C759,Headphone,America,1966,1,12/14/2024,1966
5428,C1612,Phone,Europe,1141,4,6/8/2023,4564
5429,C1660,Tablet,Asia,992,1,6/18/2023,992
5430,C955,Tablet,America,403,3,9/23/2023,1209
5431,C94,Laptop,America,1018,3,4/14/2024,3054
5432,C1354,Tablet,Asia,766,5,5/30/2023,3830
5433,C1129,Laptop,America,321,4,8/30/2023,1284
5434,C522,Phone,America,518,5,5/16/2024,2590
5435,C842,Headphone,Asia,1692,4,9/22/2023,6768
5436,C318,Headphone,Europe,1355,1,11/11/2023,1355
5437,C1753,Phone,Europe,415,4,9/14/2023,1660
5438,C254,Laptop,Africa,1752,4,10/31/2024,7008
5439,C1226,Camera,Africa,528,5,10/6/2023,2640
5440,C1370,Laptop,Europe,388,4,5/4/2023,1552
5441,C967,Headphone,Europe,1393,1,5/4/2024,1393
5442,C401,Phone,America,1192,5,2/15/2023,5960
5443,C1887,Headphone,America,1825,5,11/27/2023,9125
5444,C1341,Headphone,Asia,254,5,12/20/2023,1270
5445,C1073,Laptop,Africa,1135,4,10/10/2024,4540
5446,C361,Tablet,Asia,1220,3,7/29/2023,3660
5447,C1919,Camera,Asia,1349,1,12/22/2023,1349
5448,C32,Laptop,America,1090,5,2/23/2023,5450
5449,C1661,Phone,America,321,1,11/15/2023,321
5450,C550,Phone,Europe,553,4,4/29/2024,2212
5451,C675,Phone,America,574,4,5/8/2023,2296
5452,C1280,Tablet,Asia,1019,1,8/27/2024,1019
5453,C900,Headphone,Africa,1663,1,6/18/2024,1663
5454,C167,Camera,Asia,518,5,5/22/2023,2590
5455,C132,Phone,Asia,821,2,4/3/2024,1642
5456,C740,Tablet,Europe,419,1,11/26/2024,419
5457,C1943,Camera,Asia,1403,5,9/16/2023,7015
5458,C173,Tablet,Europe,1477,4,2/25/2023,5908
5459,C127,Phone,America,422,4,9/2/2024,1688
5460,C1249,Headphone,Asia,1215,4,12/24/2024,4860
5461,C967,Camera,America,557,5,10/7/2024,2785
5462,C168,Laptop,Asia,200,4,12/25/2024,800
5463,C1595,Headphone,Europe,227,3,2/18/2024,681
5464,C686,Camera,Asia,602,5,12/31/2023,3010
5465,C1573,Tablet,Asia,943,2,2/15/2024,1886
5466,C897,Phone,Europe,1200,5,9/6/2024,6000
5467,C1251,Headphone,Africa,524,1,9/20/2023,524
5468,C1351,Laptop,America,249,4,7/2/2023,996
5469,C1409,Headphone,Africa,657,4,1/18/2024,2628
5470,C1757,Headphone,Europe,1773,5,8/1/2023,8865
5471,C222,Phone,Africa,325,2,2/4/2023,650
5472,C507,Laptop,Africa,1676,3,6/20/2023,5028
5473,C967,Tablet,Europe,311,3,11/11/2024,933
5474,C1640,Headphone,Africa,717,2,10/14/2024,1434
5475,C432,Laptop,Africa,920,4,6/21/2024,3680
5476,C1869,Tablet,Asia,1548,2,5/12/2024,3096
5477,C1410,Camera,Africa,1183,4,5/22/2024,4732
5478,C342,Camera,America,1823,2,12/12/2024,3646
5479,C1613,Tablet,Europe,195,4,1/22/2023,780
5480,C570,Camera,Asia,240,1,1/8/2023,240
5481,C1785,Laptop,America,535,1,10/25/2023,535
5482,C720,Tablet,America,787,3,9/29/2024,2361
5483,C109,Tablet,Africa,1017,3,6/6/2024,3051
5484,C1063,Headphone,Africa,1439,4,10/25/2024,5756
5485,C605,Camera,Africa,1585,5,11/1/2024,7925
5486,C1857,Laptop,America,1142,2,5/7/2023,2284
5487,C359,Tablet,Africa,725,3,9/23/2023,2175
5488,C1294,Camera,Asia,1309,2,4/15/2024,2618
5489,C183,Laptop,Africa,1836,3,8/6/2023,5508
5490,C1340,Headphone,Africa,1272,4,11/10/2023,5088
5491,C1249,Tablet,Europe,1659,1,9/11/2024,1659
5492,C1762,Camera,Europe,1475,4,12/11/2024,5900
5493,C333,Tablet,Europe,1823,4,6/28/2024,7292
5494,C624,Camera,Africa,1351,5,5/2/2024,6755
5495,C557,Phone,Asia,967,1,8/25/2024,967
5496,C451,Phone,America,1323,1,1/16/2023,1323
5497,C923,Tablet,America,1801,2,12/9/2023,3602
5498,C1688,Camera,Africa,755,4,1/8/2024,3020
5499,C509,Tablet,Africa,1215,3,9/30/2023,3645
5500,C17,Camera,Africa,1002,4,5/14/2023,4008
5501,C1427,Phone,Asia,1089,3,2/2/2023,3267
5502,C1689,Tablet,Asia,650,4,11/26/2023,2600
5503,C276,Phone,America,884,3,2/12/2024,2652
5504,C1076,Laptop,Europe,562,5,11/1/2023,2810
5505,C1656,Headphone,Europe,1929,3,5/26/2024,5787
5506,C1827,Tablet,Africa,729,1,9/3/2023,729
5507,C334,Tablet,America,1779,5,11/11/2023,8895
5508,C651,Camera,America,1133,3,8/24/2023,3399
5509,C1668,Tablet,America,395,1,4/15/2023,395
5510,C1468,Laptop,Africa,474,1,12/17/2023,474
5511,C1362,Camera,Europe,1210,1,3/8/2023,1210
5512,C954,Headphone,Africa,507,1,8/4/2023,507
5513,C244,Phone,Africa,277,2,1/28/2024,554
5514,C1399,Headphone,America,1851,5,5/1/2024,9255
5515,C1070,Phone,Europe,1954,2,8/30/2024,3908
5516,C1645,Headphone,Europe,1024,2,6/26/2024,2048
5517,C918,Phone,Asia,1371,3,4/21/2024,4113
5518,C1060,Tablet,Asia,1211,2,12/10/2023,2422
5519,C1913,Phone,Africa,1566,3,3/18/2023,4698
5520,C231,Headphone,Europe,319,5,7/27/2024,1595
5521,C504,Tablet,America,508,2,3/16/2023,1016
5522,C67,Laptop,America,192,5,8/23/2023,960
5523,C1502,Tablet,Africa,1968,3,11/9/2023,5904
5524,C1896,Phone,Europe,887,4,6/13/2024,3548
5525,C896,Headphone,America,1493,4,9/9/2024,5972
5526,C1655,Laptop,Europe,1615,3,7/13/2024,4845
5527,C599,Camera,America,160,2,9/18/2023,320
5528,C354,Headphone,Asia,168,2,1/1/2023,336
5529,C448,Laptop,Africa,683,1,5/24/2024,683
5530,C1489,Camera,Africa,891,5,12/12/2023,4455
5531,C907,Phone,America,1049,2,1/22/2023,2098
5532,C583,Laptop,Africa,1339,3,10/31/2023,4017
5533,C28,Camera,Europe,1456,2,10/3/2023,2912
5534,C1205,Headphone,Europe,1056,3,1/15/2023,3168
5535,C881,Tablet,America,626,3,1/29/2023,1878
5536,C896,Headphone,Europe,1935,1,2/19/2023,1935
5537,C1186,Phone,America,1808,2,1/12/2024,3616
5538,C693,Tablet,Asia,1699,3,6/8/2024,5097
5539,C454,Tablet,America,921,1,9/11/2023,921
5540,C1846,Camera,America,931,5,1/17/2023,4655
5541,C588,Camera,America,1142,2,1/1/2024,2284
5542,C1293,Camera,Africa,280,3,6/10/2023,840
5543,C652,Phone,Africa,1479,1,7/26/2023,1479
5544,C1805,Tablet,Africa,647,1,12/12/2023,647
5545,C321,Laptop,Africa,617,1,10/5/2023,617
5546,C124,Tablet,America,1071,5,12/14/2024,5355
5547,C552,Camera,Asia,1604,4,12/9/2024,6416
5548,C424,Laptop,Asia,304,2,6/15/2023,608
5549,C612,Tablet,Asia,1205,3,12/31/2023,3615
5550,C345,Phone,America,789,4,4/15/2023,3156
5551,C969,Tablet,Africa,1400,3,10/14/2024,4200
5552,C1604,Tablet,Asia,829,4,11/26/2024,3316
5553,C481,Tablet,Asia,1372,2,10/31/2023,2744
5554,C1199,Tablet,Asia,1039,3,4/29/2023,3117
5555,C1712,Camera,America,229,2,6/6/2024,458
5556,C307,Laptop,Africa,119,4,12/30/2023,476
5557,C880,Camera,Europe,413,4,2/24/2024,1652
5558,C1907,Headphone,America,987,1,11/6/2024,987
5559,C1014,Laptop,Europe,1687,4,8/2/2024,6748
5560,C1325,Camera,Europe,1042,3,6/9/2023,3126
5561,C1686,Laptop,Africa,1152,4,4/3/2023,4608
5562,C1477,Phone,America,1171,3,8/11/2023,3513
5563,C1599,Phone,Asia,527,1,9/10/2023,527
5564,C318,Tablet,Europe,732,2,6/1/2023,1464
5565,C523,Camera,America,1229,5,9/11/2024,6145
5566,C234,Headphone,Europe,165,5,5/8/2023,825
5567,C1022,Tablet,Europe,1951,3,11/29/2023,5853
5568,C1625,Tablet,Asia,406,5,8/29/2024,2030
5569,C503,Phone,Africa,362,1,5/19/2023,362
5570,C795,Camera,Africa,731,4,12/25/2023,2924
5571,C720,Laptop,Africa,1215,4,1/13/2023,4860
5572,C886,Tablet,Asia,1077,3,12/18/2024,3231
5573,C1898,Tablet,Africa,483,3,7/6/2024,1449
5574,C1452,Headphone,Europe,1565,5,11/8/2023,7825
5575,C1005,Phone,Africa,1196,5,4/17/2024,5980
5576,C90,Headphone,Asia,757,5,8/31/2023,3785
5577,C47,Headphone,America,733,4,2/21/2023,2932
5578,C634,Headphone,Europe,1109,5,12/1/2024,5545
5579,C1996,Phone,America,109,5,10/14/2023,545
5580,C765,Laptop,Europe,789,3,1/21/2023,2367
5581,C819,Camera,Europe,595,5,9/3/2024,2975
5582,C547,Tablet,Europe,1601,3,9/17/2023,4803
5583,C215,Laptop,Europe,1083,4,4/16/2023,4332
5584,C1592,Headphone,Europe,1203,4,7/27/2023,4812
5585,C100,Tablet,Asia,1929,2,1/9/2023,3858
5586,C61,Tablet,America,1606,1,6/29/2024,1606
5587,C295,Laptop,America,385,2,8/12/2023,770
5588,C447,Tablet,Africa,1608,5,12/19/2024,8040
5589,C1989,Headphone,Asia,946,1,8/1/2023,946
5590,C1297,Phone,America,1708,2,8/9/2023,3416
5591,C1505,Phone,Asia,497,1,11/1/2024,497
5592,C420,Phone,Europe,1633,5,12/11/2024,8165
5593,C1489,Tablet,Europe,1867,4,4/16/2023,7468
5594,C1170,Headphone,Africa,506,4,4/18/2024,2024
5595,C381,Headphone,America,1494,2,1/13/2023,2988
5596,C1300,Headphone,America,1926,5,4/12/2024,9630
5597,C201,Headphone,Asia,1869,4,6/8/2023,7476
5598,C831,Headphone,America,1455,1,1/8/2023,1455
5599,C514,Tablet,Asia,1663,3,7/26/2024,4989
5600,C1900,Tablet,Africa,317,2,2/12/2023,634
5601,C90,Laptop,Europe,787,4,4/7/2024,3148
5602,C1539,Phone,America,1535,4,8/8/2024,6140
5603,C1093,Camera,Asia,1758,4,10/24/2023,7032
5604,C1174,Laptop,Asia,1497,4,4/21/2023,5988
5605,C188,Tablet,Asia,1432,3,3/5/2024,4296
5606,C1979,Laptop,Europe,1671,3,7/31/2023,5013
5607,C928,Camera,America,1842,4,4/23/2024,7368
5608,C1882,Phone,America,1351,1,6/13/2024,1351
5609,C1153,Phone,Asia,818,4,7/7/2024,3272
5610,C1478,Tablet,Europe,947,1,11/20/2023,947
5611,C393,Phone,America,670,3,11/17/2023,2010
5612,C1134,Phone,America,1964,4,12/27/2024,7856
5613,C149,Laptop,America,1530,2,7/22/2024,3060
5614,C1646,Phone,Africa,1173,5,12/14/2024,5865
5615,C1905,Phone,America,1295,2,11/15/2023,2590
5616,C598,Headphone,Europe,1747,2,9/8/2023,3494
5617,C1512,Camera,Asia,266,4,10/7/2024,1064
5618,C1874,Laptop,Africa,1768,1,10/30/2024,1768
5619,C25,Headphone,Asia,1773,5,6/28/2023,8865
5620,C1547,Phone,Africa,734,4,11/30/2024,2936
5621,C980,Laptop,America,1575,4,3/8/2024,6300
5622,C1652,Camera,Europe,826,5,9/23/2023,4130
5623,C828,Laptop,Africa,1642,4,12/27/2024,6568
5624,C219,Phone,Europe,1269,2,8/8/2024,2538
5625,C9,Laptop,Africa,893,1,2/5/2023,893
5626,C1786,Laptop,Africa,1598,1,12/28/2024,1598
5627,C1829,Camera,Asia,1314,1,10/22/2024,1314
5628,C10,Headphone,Africa,574,4,12/1/2023,2296
5629,C1460,Camera,Africa,1485,3,3/29/2024,4455
5630,C1956,Headphone,America,387,2,3/25/2024,774
5631,C1106,Headphone,America,1607,1,2/7/2023,1607
5632,C355,Tablet,Europe,1096,1,8/31/2024,1096
5633,C596,Headphone,Europe,1515,1,2/23/2024,1515
5634,C1739,Headphone,America,395,4,2/26/2024,1580
5635,C1909,Laptop,Africa,1232,5,1/4/2024,6160
5636,C744,Phone,America,967,5,5/31/2024,4835
5637,C539,Headphone,Asia,294,3,10/20/2024,882
5638,C227,Tablet,America,1081,2,8/12/2024,2162
5639,C1361,Tablet,Europe,1615,2,6/25/2023,3230
5640,C802,Headphone,Africa,285,5,1/31/2023,1425
5641,C403,Headphone,Asia,769,4,8/26/2023,3076
5642,C87,Camera,America,1276,5,3/25/2023,6380
5643,C1571,Laptop,Africa,283,3,11/17/2023,849
5644,C819,Phone,America,1509,2,7/9/2023,3018
5645,C1693,Headphone,Asia,1650,1,4/7/2023,1650
5646,C604,Headphone,Africa,130,1,5/12/2024,130
5647,C1407,Phone,America,1501,5,6/21/2023,7505
5648,C1335,Tablet,Africa,1879,3,7/6/2023,5637
5649,C1706,Laptop,America,1219,2,10/2/2023,2438
5650,C180,Laptop,America,1315,3,6/7/2024,3945
5651,C696,Headphone,America,1760,3,7/19/2024,5280
5652,C333,Phone,Asia,357,1,4/30/2024,357
5653,C625,Phone,Asia,351,2,1/24/2023,702
5654,C82,Camera,Europe,1603,5,4/3/2023,8015
5655,C404,Headphone,Europe,1417,5,11/8/2024,7085
5656,C1967,Headphone,Europe,737,4,9/21/2024,2948
5657,C666,Headphone,Africa,400,1,5/10/2023,400
5658,C1122,Tablet,Africa,1788,2,1/29/2024,3576
5659,C99,Camera,America,754,5,5/6/2024,3770
5660,C1190,Headphone,Asia,483,3,2/1/2024,1449
5661,C1286,Laptop,Europe,1950,5,12/5/2023,9750
5662,C859,Phone,Europe,777,3,4/5/2024,2331
5663,C1138,Headphone,Asia,1558,3,5/11/2023,4674
5664,C457,Laptop,Europe,121,2,1/5/2023,242
5665,C1637,Phone,Asia,1640,1,7/20/2023,1640
5666,C1550,Camera,Asia,1381,3,6/9/2023,4143
5667,C1536,Laptop,Asia,358,5,6/21/2024,1790
5668,C1298,Tablet,America,1392,2,8/21/2024,2784
5669,C1909,Laptop,Europe,1541,2,10/14/2023,3082
5670,C1522,Tablet,Asia,660,4,1/3/2024,2640
5671,C1411,Camera,Asia,1455,2,8/27/2024,2910
5672,C469,Headphone,Africa,279,5,10/15/2024,1395
5673,C196,Headphone,Africa,629,4,11/4/2024,2516
5674,C95,Camera,Europe,875,2,12/21/2024,1750
5675,C785,Laptop,Europe,712,4,8/13/2024,2848
5676,C704,Camera,Europe,1597,2,11/8/2024,3194
5677,C144,Laptop,America,1183,1,11/18/2023,1183
5678,C300,Laptop,America,1642,4,4/13/2024,6568
5679,C406,Phone,Asia,1119,5,9/27/2024,5595
5680,C1439,Phone,America,1145,4,10/17/2023,4580
5681,C83,Headphone,Africa,1453,5,7/10/2024,7265
5682,C256,Laptop,Africa,1660,4,3/19/2024,6640
5683,C171,Phone,Africa,498,1,4/4/2023,498
5684,C1920,Camera,Asia,1882,2,12/6/2024,3764
5685,C1137,Tablet,America,1265,5,1/9/2024,6325
5686,C384,Camera,America,696,2,4/4/2023,1392
5687,C1323,Laptop,Africa,942,5,12/3/2023,4710
5688,C1489,Phone,Asia,1656,3,11/13/2024,4968
5689,C1147,Headphone,Asia,845,5,9/17/2023,4225
5690,C1270,Laptop,America,375,2,12/19/2024,750
5691,C1631,Tablet,America,847,5,5/16/2023,4235
5692,C291,Headphone,Asia,1702,4,4/17/2024,6808
5693,C1130,Phone,Europe,989,2,1/4/2023,1978
5694,C108,Phone,America,396,1,9/29/2023,396
5695,C153,Laptop,Asia,252,2,1/16/2024,504
5696,C1614,Camera,Europe,1555,3,5/30/2024,4665
5697,C655,Tablet,Africa,366,3,11/22/2023,1098
5698,C370,Laptop,America,1289,5,2/28/2023,6445
5699,C1815,Phone,Africa,1808,2,12/12/2023,3616
5700,C1954,Phone,Africa,303,4,10/13/2023,1212
5701,C970,Camera,Africa,239,2,4/19/2023,478
5702,C1664,Camera,Africa,1928,1,9/16/2024,1928
5703,C1994,Headphone,America,1807,2,10/17/2024,3614
5704,C1464,Tablet,Asia,269,4,1/10/2024,1076
5705,C850,Phone,Asia,1532,1,5/23/2023,1532
5706,C1323,Camera,Africa,849,2,3/6/2024,1698
5707,C1388,Tablet,Africa,532,4,1/30/2024,2128
5708,C261,Camera,America,756,5,9/5/2024,3780
5709,C1957,Tablet,Europe,1705,1,3/11/2024,1705
5710,C713,Headphone,Europe,396,3,6/13/2024,1188
5711,C413,Headphone,Europe,1641,4,10/5/2024,6564
5712,C1411,Laptop,Africa,346,2,2/3/2024,692
5713,C555,Camera,Africa,1316,3,9/28/2024,3948
5714,C794,Tablet,Asia,1623,2,6/25/2023,3246
5715,C476,Laptop,America,1246,1,5/25/2024,1246
5716,C1781,Laptop,Africa,1809,3,3/11/2024,5427
5717,C1870,Headphone,Asia,1284,1,5/11/2023,1284
5718,C1393,Phone,Africa,1176,2,11/13/2024,2352
5719,C652,Phone,America,647,2,10/25/2023,1294
5720,C1038,Laptop,America,1025,5,1/29/2023,5125
5721,C789,Laptop,Europe,1967,3,12/1/2024,5901
5722,C458,Tablet,America,997,4,2/4/2024,3988
5723,C1813,Tablet,Asia,881,1,11/9/2024,881
5724,C325,Camera,America,986,4,10/19/2024,3944
5725,C600,Phone,Europe,1076,4,8/28/2024,4304
5726,C594,Tablet,Asia,624,2,11/11/2023,1248
5727,C1866,Phone,Asia,1775,1,6/6/2024,1775
5728,C886,Camera,Asia,229,2,2/2/2023,458
5729,C1544,Phone,Europe,1502,2,2/21/2024,3004
5730,C1312,Phone,Asia,1823,1,1/15/2024,1823
5731,C375,Laptop,Europe,1155,3,5/28/2023,3465
5732,C969,Laptop,America,568,5,9/10/2023,2840
5733,C837,Camera,Africa,995,5,2/28/2023,4975
5734,C1725,Phone,Africa,525,4,1/14/2024,2100
5735,C552,Phone,Asia,1416,5,10/12/2023,7080
5736,C1882,Camera,Europe,957,2,3/15/2023,1914
5737,C1392,Phone,Asia,1914,3,10/16/2023,5742
5738,C193,Phone,America,1522,1,2/15/2024,1522
5739,C1842,Laptop,Asia,991,5,8/19/2024,4955
5740,C556,Camera,America,1048,5,2/10/2023,5240
5741,C170,Camera,America,1227,2,6/26/2024,2454
5742,C144,Laptop,America,1884,5,5/26/2024,9420
5743,C1248,Phone,Europe,615,3,2/19/2024,1845
5744,C447,Phone,Europe,1363,3,5/20/2024,4089
5745,C1857,Headphone,Europe,666,5,3/10/2024,3330
5746,C1101,Phone,America,1489,2,8/9/2024,2978
5747,C915,Headphone,Africa,1089,5,4/23/2023,5445
5748,C1747,Camera,Africa,1187,4,9/5/2024,4748
5749,C1331,Camera,Europe,1819,4,1/8/2023,7276
5750,C1436,Laptop,Asia,667,4,4/8/2024,2668
5751,C1754,Phone,Asia,1550,2,10/3/2023,3100
5752,C1238,Camera,Asia,1717,3,7/19/2023,5151
5753,C610,Phone,Africa,1686,5,4/20/2024,8430
5754,C173,Tablet,America,408,1,6/23/2024,408
5755,C268,Laptop,Africa,706,3,12/23/2023,2118
5756,C1325,Tablet,Europe,1651,2,9/24/2023,3302
5757,C236,Tablet,Africa,1090,1,10/2/2023,1090
5758,C410,Laptop,America,866,1,3/16/2024,866
5759,C1448,Tablet,Africa,1606,4,5/31/2024,6424
5760,C1325,Phone,America,1919,1,6/14/2024,1919
5761,C345,Camera,Asia,543,2,7/26/2024,1086
5762,C1437,Camera,Africa,437,4,9/25/2024,1748
5763,C466,Tablet,America,1939,2,3/6/2023,3878
5764,C911,Tablet,Asia,1783,5,5/29/2024,8915
5765,C1539,Laptop,Africa,1733,5,5/12/2024,8665
5766,C119,Tablet,Asia,376,3,3/9/2024,1128
5767,C1352,Camera,Africa,238,1,12/27/2024,238
5768,C741,Tablet,America,967,4,12/14/2023,3868
5769,C1644,Laptop,Africa,324,4,2/23/2023,1296
5770,C885,Phone,Europe,103,4,11/3/2023,412
5771,C1849,Tablet,Africa,1547,5,7/25/2024,7735
5772,C376,Headphone,Asia,1994,1,11/2/2024,1994
5773,C1668,Laptop,Africa,1837,4,4/25/2023,7348
5774,C438,Headphone,America,185,4,11/4/2023,740
5775,C775,Tablet,Africa,1416,5,5/14/2024,7080
5776,C1256,Tablet,Africa,324,5,1/15/2024,1620
5777,C1083,Headphone,Europe,622,4,9/25/2023,2488
5778,C1834,Phone,Africa,944,4,3/27/2023,3776
5779,C1632,Headphone,America,650,3,3/17/2024,1950
5780,C707,Tablet,Europe,970,2,5/1/2023,1940
5781,C1803,Tablet,Africa,624,1,6/15/2024,624
5782,C1654,Phone,Africa,545,3,12/26/2023,1635
5783,C1481,Camera,Europe,658,2,2/16/2023,1316
5784,C3,Tablet,Africa,462,1,3/11/2023,462
5785,C1458,Laptop,Europe,313,1,11/9/2024,313
5786,C636,Phone,America,916,1,9/24/2024,916
5787,C326,Phone,America,549,2,2/18/2023,1098
5788,C1105,Phone,Europe,1144,2,5/8/2024,2288
5789,C1839,Tablet,Africa,1678,1,3/19/2023,1678
5790,C767,Headphone,Africa,536,5,12/23/2024,2680
5791,C112,Tablet,Europe,887,5,2/24/2023,4435
5792,C1730,Tablet,America,1600,3,10/2/2024,4800
5793,C331,Headphone,Africa,820,3,1/9/2024,2460
5794,C1073,Laptop,Asia,580,1,10/6/2023,580
5795,C1648,Camera,Europe,953,5,5/19/2024,4765
5796,C1533,Headphone,Asia,834,3,6/23/2023,2502
5797,C227,Headphone,America,548,4,3/11/2024,2192
5798,C935,Headphone,America,1906,4,7/9/2024,7624
5799,C1199,Laptop,Asia,1084,4,10/29/2023,4336
5800,C98,Camera,Africa,1349,5,7/3/2023,6745
5801,C1008,Camera,Europe,1300,5,4/2/2023,6500
5802,C546,Camera,America,1312,3,9/3/2023,3936
5803,C738,Tablet,America,1176,3,7/8/2023,3528
5804,C1723,Headphone,America,1777,5,11/22/2024,8885
5805,C1308,Headphone,Europe,159,3,5/25/2024,477
5806,C1208,Headphone,Africa,131,3,5/23/2023,393
5807,C137,Tablet,Asia,1515,1,2/27/2023,1515
5808,C366,Camera,America,620,3,5/26/2024,1860
5809,C185,Laptop,America,1238,3,12/30/2024,3714
5810,C229,Camera,America,1504,2,4/16/2024,3008
5811,C1350,Camera,America,1145,1,8/5/2023,1145
5812,C1668,Camera,Europe,1073,2,11/19/2023,2146
5813,C335,Camera,Africa,1368,1,7/20/2023,1368
5814,C1331,Phone,America,1293,1,8/7/2023,1293
5815,C1119,Phone,Asia,1761,2,3/20/2024,3522
5816,C650,Laptop,America,1136,4,6/9/2023,4544
5817,C83,Phone,Africa,557,5,3/25/2024,2785
5818,C894,Laptop,Asia,1411,4,10/3/2024,5644
5819,C328,Phone,Asia,969,5,9/1/2023,4845
5820,C1583,Phone,Asia,153,4,6/16/2023,612
5821,C515,Headphone,America,426,3,3/4/2024,1278
5822,C903,Phone,Asia,1381,4,11/22/2024,5524
5823,C1833,Phone,Asia,1213,2,11/3/2023,2426
5824,C1987,Phone,Asia,531,4,11/2/2023,2124
5825,C1668,Headphone,America,1042,2,4/6/2023,2084
5826,C1715,Laptop,America,1903,1,3/22/2023,1903
5827,C653,Phone,America,289,3,9/15/2023,867
5828,C1920,Phone,Africa,883,3,8/27/2023,2649
5829,C1447,Phone,Africa,812,5,6/28/2024,4060
5830,C780,Laptop,Africa,1060,1,3/1/2024,1060
5831,C1799,Headphone,Asia,150,1,6/2/2024,150
5832,C1015,Camera,America,1067,5,12/2/2024,5335
5833,C13,Headphone,Asia,862,3,2/17/2024,2586
5834,C1403,Phone,Asia,352,2,2/22/2024,704
5835,C135,Tablet,Africa,792,5,1/30/2024,3960
5836,C511,Tablet,America,1156,4,4/5/2023,4624
5837,C1712,Tablet,Africa,513,2,4/14/2023,1026
5838,C1094,Laptop,America,460,2,6/7/2023,920
5839,C1736,Camera,Europe,1339,1,1/3/2024,1339
5840,C181,Laptop,Europe,1480,1,4/25/2023,1480
5841,C1468,Laptop,Africa,799,2,8/26/2024,1598
5842,C1822,Headphone,America,1903,1,11/17/2024,1903
5843,C1888,Phone,Asia,888,2,5/27/2023,1776
5844,C740,Phone,Europe,1498,2,1/11/2023,2996
5845,C1924,Tablet,Africa,1953,5,12/10/2024,9765
5846,C1577,Phone,Europe,1985,3,10/26/2023,5955
5847,C50,Phone,Africa,814,5,8/22/2024,4070
5848,C1742,Laptop,Asia,1654,5,3/23/2024,8270
5849,C738,Tablet,Asia,1458,2,3/20/2024,2916
5850,C1071,Phone,Europe,1852,4,12/21/2023,7408
5851,C1799,Headphone,Europe,675,2,8/21/2024,1350
5852,C460,Headphone,Africa,1676,4,5/17/2023,6704
5853,C1021,Laptop,Africa,474,3,9/21/2024,1422
5854,C1347,Laptop,Africa,129,3,5/19/2023,387
5855,C1948,Laptop,Africa,1451,5,4/18/2024,7255
5856,C673,Laptop,Europe,1863,3,8/29/2023,5589
5857,C1627,Tablet,Europe,1380,1,2/21/2024,1380
5858,C671,Tablet,Africa,1861,4,11/20/2024,7444
5859,C1836,Headphone,Africa,1499,3,11/6/2024,4497
5860,C489,Laptop,Africa,1360,3,6/10/2023,4080
5861,C612,Camera,Africa,791,3,5/30/2024,2373
5862,C1705,Laptop,Africa,642,5,12/20/2024,3210
5863,C193,Laptop,Africa,634,3,6/14/2023,1902
